,SMILES,nHBAcc,AMR,ETA_Shape_Y,MDEC-23,LipoaffinityIndex,minsOH,minsssN,nC,maxHsOH,C1SP2,MLFER_A,maxsssN,minHsOH,ATSm1,ATSm5,BCUTw-1h,CrippenMR,mindO,maxdO,ETA_Shape_X,pIC50
19,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,-0.5865703154607772,0.6029055415071677,-0.953497774329143,0.05454566500498678,0.4811491761635862,0.6117413937596993,1.4130373470313184,0.36072505349504125,0.22043577174322668,0.0836659592645439,-0.48564146843701217,1.3664647868226172,0.44440618129894083,0.5559064618524917,0.6299128332960126,0.4011230896769199,0.2610313540874157,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.05551732784983
20,Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,-0.5865703154607772,0.4439221857346667,-1.0011933214512692,0.40008728970650037,1.1223182939893583,0.6199394718597172,1.419961499470859,0.6623223663282523,0.14895232166980182,-0.6845042899829425,-0.48564146843701217,1.3732558761788631,0.36609376297495516,0.22789848508075566,0.24822595028044153,0.40106043741380076,0.49224538413725183,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.52287874528034
21,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,-0.21413872886715415,0.8927800299867132,-0.2650920441997897,0.8556353568886413,0.33722167887224197,0.5501775813547868,1.353707630279719,0.8131210227448576,0.40993045585556087,-0.6845042899829425,0.5716183881534984,1.3082752233404429,0.4164287369475392,0.40537348595144646,0.7215063703916582,0.4010604444852533,0.7859378191679233,1.1789016375003134,1.1267370763821822,-0.546659041784372,8.74472749489669
22,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,-0.21413872886715415,0.8723444265816754,-0.7450682334054527,0.6020159649088193,0.7173095376216763,0.5635442039672244,1.4040726612938481,0.8131210227448576,0.3501877646481488,-0.6845042899829425,0.5716183881534984,1.35767237758186,0.4238504222873808,0.40537348595144646,0.52476616513736,0.4010604444728217,0.7953353658663551,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.63827216398241
23,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,-0.5865703154607772,0.538513275127693,-0.0518929485638865,1.0276352263033262,0.07151476622843561,0.5549408429333391,-0.862185786217867,0.36072505349504125,0.37638140596765635,-0.6845042899829425,1.1966283586241317,-0.8650348426568317,0.45254639868940183,0.09996409576356462,0.3405434382131581,0.4010604311135351,0.32452527986662516,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.85387196432176
24,CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.21413872886715415,0.6846954724194076,0.1206059468611357,0.6125871249843668,0.39995069931468036,0.5595992879699865,1.282936745364395,0.36072505349504125,0.36125067168990793,-0.6845042899829425,0.5716183881534984,1.3086617480469975,0.43597019271317916,0.18695822042717394,0.4142888027466906,0.4010604346092949,0.4935123975471353,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,9.0
25,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,-0.5865703154607772,-0.19634798221078925,-0.7619206600552697,-0.226781445809079,0.11334071394301731,0.534406162564665,1.4898407886083722,-0.09167091575477522,0.40331883713826244,-0.6845042899829425,0.5716183881534984,1.4417922784067891,0.48205722079212954,-0.09193748821222197,-0.3237516768048731,0.4010604216929047,0.022298013298523052,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,9.15490195998574
26,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,-0.5865703154607772,0.7688676035734986,-0.64840525790461,0.733681045868754,0.9844636722329189,0.5642468596139896,1.5032653473437019,0.8131210227448576,0.3348564406597026,-0.6845042899829425,0.5716183881534984,1.4549588542058989,0.4070544638325192,0.2918656797393512,0.39589270607866545,0.40106044054400053,0.7769031858582524,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.85387196432176
27,CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.21413872886715415,0.7769297041262849,-0.05745742906146815,0.6749233939233652,0.587411631279367,0.5646378994446734,1.3112647084760196,0.5115237099116468,0.3428237585922963,-0.6845042899829425,0.5716183881534984,1.3364453259579798,0.4157829168411049,0.2509254150857695,0.5249873384777053,0.4010604377516571,0.640492319995172,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.44369749923271
28,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,-0.5865703154607772,0.38252034093543497,-0.0518929485638865,1.0276352263033262,0.2849438749658256,0.5562693722847485,-0.862185786217867,0.36072505349504125,0.3630501749220973,-0.6845042899829425,1.1966283586241317,-0.8650348426568317,0.4379416063725577,0.09996409576356462,0.3405434382131581,0.4010604311135351,0.33862796681583024,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.76955107862173
29,CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,-0.21413872886715415,0.8207153048493084,-0.05745742906146815,0.6514141551459348,0.5780812428483828,0.5635782682279968,1.372231624856212,0.5115237099116468,0.34690445907066086,-0.6845042899829425,0.5716183881534984,1.3499986709866287,0.420253455442534,0.2509254150857695,0.5249873384777053,0.4010604377516571,0.640492319995172,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,9.0
30,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,-0.21413872886715415,0.5169689349079346,-0.12375423956122351,0.6125871249843668,0.09451446136062401,0.5551030270359784,1.3257737653531478,0.20992639707843574,0.37744620077960345,-0.6845042899829425,0.5930361753035632,1.2808781701360152,0.45371291564761723,0.12299102576857841,0.3497414865471677,0.40106043146725145,0.3462045796689021,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.35654732351381
31,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,-0.5865703154607772,0.5225062833425969,-0.3334556617415042,0.7048666911658954,0.5891845803115259,0.5591109887322394,1.4491835392646628,0.5115237099116468,0.3560135848868356,-0.6845042899829425,0.5716183881534984,1.4019163490879023,0.4302327957058962,0.16393129042216015,0.3497414865471677,0.4010604342590443,0.4509178261294457,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,6.80966830182971
32,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,-0.21413872886715415,0.6092031666148119,-0.29959182328479433,0.6749233939233652,0.2778916263587765,0.5601416385106652,1.3541017284647725,0.36072505349504125,0.35901928768199187,-0.6845042899829425,0.894832266963857,1.3086617480469975,0.43352563977554304,0.18695822042717394,0.40509075441267506,0.4010604346092949,0.49318450211693926,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.44369749923271
33,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-0.5865703154607772,-1.15322903496782,0.3090033579935342,-0.25445610121008955,-0.3043545617148011,0.5416768187564149,-0.862185786217867,-0.6948655414211972,0.2941451997586321,-0.6845042899829425,0.18609821945198635,-0.8650348426568317,-0.5773019915425207,-1.0042505638112416,-1.1576385523424098,-0.5984846009246854,-0.9742812529427156,-1.0595407200444147,-1.0598966637253577,1.3881473100109638,8.88605664769316
34,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,0.530724444320092,1.063078836908338,-1.0596998592544107,0.6238411679093072,1.5616072231618916,0.6758447475865613,0.8569856454538346,1.7179129612444906,-0.17714798424477848,0.0836659592645439,0.8578379073409849,0.821098862967238,-1.6096229314111186,0.7891766539030196,1.3704790498634132,0.4010604633341284,1.7962313913633454,0.9265340504278761,0.8802105223513655,0.4091472669621638,7.49485002168009
35,CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,-0.21413872886715415,0.22559923563825143,-1.2212287788413443,0.6796586297937519,0.8025404081929526,0.32138751196122967,-0.862185786217867,0.36072505349504125,1.1244550287060782,0.0836659592645439,-0.3980232482775777,-0.8650348426568317,1.4347883488005775,-0.5564802012010729,-0.5302094335529126,-0.5984843792301022,0.024685601382473908,0.6933580998330797,0.6524314154944483,-0.546659041784372,7.4089353929735
36,C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,-0.21413872886715415,0.29301993743168014,0.3180655119467383,0.7044117644318219,-0.0699025553586983,0.6517897067216072,-0.862185786217867,0.20992639707843574,-0.046383423148405795,-0.6845042899829425,0.8578379073409849,-0.8650348426568317,-1.4049694874204832,2.7800686853072265,0.9640010914683819,3.338256827987018,0.14947050500210068,-1.0595407200444147,-1.0598966637253577,0.6867238936118427,6.40120949323688
37,C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,0.15829285772646892,0.5341353486192812,0.13396070005533112,1.2397147892497833,0.413592845851616,0.335223365160682,-0.862185786217867,0.6623223663282523,1.0341294302266841,0.0836659592645439,1.3309762962019125,-0.8650348426568317,-0.9735073082406147,0.2544121666292416,0.6513357676833273,0.4010604378332794,0.55064260521992,0.7040124417705949,0.662839163311,0.6470700898047458,7.33724216831843
38,CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,0.15829285772646892,0.9020965870498371,0.15828542908761592,1.2397147892497833,0.9621969849492635,0.6712386985660121,0.5681429554707155,0.9639196791614631,-0.10911489375455763,0.0836659592645439,0.18609821945198635,0.5378069316151207,-1.019086392045526,0.35583287439794675,0.7528513039500586,0.4010604436904922,0.9026749592192449,0.8788258822708456,0.8336065569558426,0.5711293145892675,7.0268721464003
39,CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,0.530724444320092,1.0411701974494252,-1.0596998592544107,0.6238411679093072,1.4321661365103593,0.6654876017774853,0.8521016947766281,1.7179129612444906,-0.10689537806014135,0.0836659592645439,0.546306457885198,0.8163087683311053,-1.0527019388241363,0.7891766539030196,1.3704790498634132,0.4010604633373067,1.7939138391965233,0.9256533615041407,1.1550616179625894,0.4091472669621638,7.48148606012211
40,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-0.21413872886715415,0.7271474211452956,-1.4579576777241636,0.5227883372395538,2.2663827378619947,0.6592665464447414,-0.862185786217867,1.4163156484112795,-0.1280180279179357,-0.6845042899829425,0.18609821945198635,-0.8650348426568317,-1.0397953834094897,1.2609840561428234,0.8301019883730751,0.4010604738480603,1.306256931676466,0.9282287782759149,0.8818660258224873,2.366399168082271,8.22184874961636
41,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,0.15829285772646892,1.028324689496019,-1.3969073774078422,0.5696246630398039,2.2477897948958003,0.674165210428324,0.8704781493655201,1.7179129612444906,-0.17714798424477848,0.0836659592645439,0.18609821945198635,0.834332078224099,-1.0936188304892667,0.6756688476909244,1.0018274715443962,0.4010604594029485,1.7810208635431877,0.9257744444066615,0.879468497367082,0.4259814289557427,8.04575749056067
42,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,-0.5865703154607772,0.8437833662344708,-0.5986429037405256,0.5356901042803507,0.5631520339032268,0.5684748611407798,1.3874774210844756,0.5115237099116468,0.3020654928731582,-0.6845042899829425,0.5716183881534984,1.3413960520482615,0.30775362765623754,0.6198736565110872,0.7658882854398862,0.40114098560383643,0.5023942252194337,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,7.74472749489669
43,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,-0.5865703154607772,0.6481895208398618,-0.44283744980824663,0.5221175699872678,0.33136835778989104,0.6140348820974909,1.359487401335246,0.5115237099116468,0.22792970298127238,-0.6845042899829425,0.5716183881534984,1.3139439231617505,0.34803279217254307,0.27743909663425537,0.4694168972718526,0.40106043819950243,0.539958944406933,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,9.0
44,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.5865703154607772,0.9360175979413166,-0.7450682334054527,0.5614282080719658,0.7563792711132662,0.5719738968870903,1.4158053841961002,0.6623223663282523,0.28926902544426064,-0.6845042899829425,0.5716183881534984,1.3691796299592438,0.29373468607841186,0.6838408511696827,0.8212375533053936,0.4011409918295878,0.6493741476674713,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,7.67778070526608
45,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.5865703154607772,0.9360175979413166,-0.7450682334054527,0.549801983724653,0.7227035142687682,0.6374913809894078,1.413667253745777,0.6623223663282523,0.08290307212046277,-0.6845042899829425,0.5716183881534984,1.3670825884700157,0.22588653924981977,0.6838408511696827,0.8949678689691994,0.4011409918295878,0.6493741476674713,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,7.82390874094432
46,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,-0.5865703154607772,1.1746874524975592,-0.6511080055748638,0.677928046406706,0.737360830404369,0.6486065548180301,1.439361551352689,0.6623223663282523,0.0470518121337233,-0.6845042899829425,0.5716183881534984,1.3922831126523088,0.17836232730098386,3.5149067600355495,1.99963001733274,3.3382455211682935,0.894499857619796,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.39794000867204
47,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,-0.5865703154607772,1.1746874524975592,-0.6511080055748638,0.6947763045730667,0.7726900937111381,0.5830890707157,1.4414996818030215,0.6623223663282523,0.25341776545752115,-0.6845042899829425,0.5716183881534984,1.394380154141546,0.2544584778562337,3.5149067600355495,1.925899701668934,3.3382455211682935,0.894499857619796,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.30102999566398
48,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,-0.5865703154607772,1.0824532207907136,-0.5132678743919193,0.6562438236661448,0.5796483278642832,0.5795900349693895,1.4131717186913968,0.5115237099116468,0.26621423288641877,-0.6845042899829425,0.5716183881534984,1.3665965762305636,0.2684774194340594,3.4509395653769537,1.8705504338034267,3.3382455202324235,0.7475199351717593,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.39794000867204
49,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,-0.5865703154607772,0.7404237525467391,-0.5986429037405256,0.549801983724653,0.5228250664533683,0.6175339178438014,1.3878153644468707,0.6623223663282523,0.21513323555237893,-0.6845042899829425,0.5716183881534984,1.3417275010727328,0.33231605490190225,0.34140629129285094,0.52476616513736,0.40106044134222163,0.6869388668549697,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,8.39794000867204
50,CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,1.6480192041009614,0.7676828390915146,-1.265426652507848,-0.41067590692234845,0.7350468468920165,0.49187726233390733,1.064890599753666,0.36072505349504125,0.5758611372808202,-0.6845042899829425,-0.0864917988218102,1.1079321202121317,0.8337860990329813,0.49631382803804025,-0.265986216544332,0.5885865223493625,0.9946066508037026,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,6.95860731484177
51,CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,1.6480192041009614,0.6223306105011047,-1.15286516129963,-0.41067590692234845,0.7495385086854827,0.4876861950733258,0.9904201367527014,0.36072505349504125,0.5916647745555068,-0.6845042899829425,-0.0864917988218102,1.0729250961922083,0.8510994918815994,0.09901960971862654,-0.34181391250065174,-0.4106346460141704,0.8304933962652313,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,6.61978875828839
52,CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,1.6480192041009614,0.7280185714997182,-0.7172458309175453,-0.07072830361947444,0.7746090074054847,0.49415267845973176,1.1074041325655255,0.5115237099116468,0.5680552921491927,-0.6845042899829425,-0.0864917988218102,1.1147170838276497,0.8252345446705048,0.002938059890686279,-0.20796748888210204,-0.5985470989951106,0.9155615679710241,-1.0595407200444147,-1.0598966637253577,-0.546659041784372,6.24795155218056
