,SMILES,AMR,ATSm1,ATSm5,ATSp5,BCUTw-1h,BCUTp-1h,SP-2,SP-7,VP-3,CrippenMR,nHdsCH,nssO,naaO,nddssS,SHdsCH,SaaO,SddssS,minHCsatu,mindO,minddssS,pIC50
21,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.8927800299867132,0.40537348595144646,0.7215063703916582,0.6799666141089117,0.4010604444852533,1.1195481496889357,0.6957101353186781,0.5943915060476559,0.9240333702543275,0.7859378191679233,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,1.1789016375003134,0.2570313072132563,8.74472749489669
22,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,0.8723444265816754,0.40537348595144646,0.52476616513736,0.4659725223669357,0.4010604444728217,1.0782528152381605,0.6710680149460287,0.6155090927589809,1.1177523799373335,0.7953353658663551,-0.48607609080341996,1.167065817278262,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.63827216398241
23,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,0.538513275127693,0.09996409576356462,0.3405434382131581,0.5344770030907717,0.4010604311135351,1.10727086483398,0.24787883249249382,0.5747596291446337,0.659890177116497,0.32452527986662516,0.8123193127770281,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,0.4007583074957957,-0.398236386514195,0.2570313072132563,0.7488758031804631,-1.0595407200444147,0.2570313072132563,8.85387196432176
24,CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,0.6846954724194076,0.18695822042717394,0.4142888027466906,0.5751362688862152,0.4010604346092949,1.1009224599388054,0.4237504185016854,0.6530336373496313,0.8707451733280357,0.4935123975471353,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,9.0
25,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,-0.19634798221078925,-0.09193748821222197,-0.3237516768048731,-0.27300218011762206,0.4010604216929047,0.8116783664200452,-0.18816055320328723,-0.26934037971857583,0.5997043368583117,0.022298013298523052,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,9.15490195998574
26,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,0.7688676035734986,0.2918656797393512,0.39589270607866545,0.5202851010866557,0.40106044054400053,1.0883201806591796,0.5710779620927108,0.5904604611074199,1.1781586127669919,0.7769031858582524,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.85387196432176
27,CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,0.7769297041262849,0.2509254150857695,0.5249873384777053,0.7050507076049907,0.4010604377516571,1.1051927845831442,0.5237404713550033,0.7990949251162001,0.9803102375858738,0.640492319995172,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.44369749923271
28,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,0.38252034093543497,0.09996409576356462,0.3405434382131581,0.5145270134832132,0.4010604311135351,1.1030154395237133,0.24787883249249382,0.5747596291446337,0.863403465604061,0.33862796681583024,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.76955107862173
29,CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,0.8207153048493084,0.2509254150857695,0.5249873384777053,0.6720289012675162,0.4010604377516571,1.1018477927743275,0.4715749232024299,0.8399991693170374,1.0309813730631323,0.640492319995172,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,9.0
30,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,0.5169689349079346,0.12299102576857841,0.3497414865471677,0.49366569888318074,0.40106043146725145,1.0990719430199642,0.24787883249249382,0.5747596291446337,0.675012116746122,0.3462045796689021,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.35654732351381
31,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,0.5225062833425969,0.16393129042216015,0.3497414865471677,0.49908360392288564,0.4010604342590443,1.0931392514716503,0.37446487191191424,0.5328571291388805,0.9077711023338958,0.4509178261294457,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,6.80966830182971
32,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,0.6092031666148119,0.18695822042717394,0.40509075441267506,0.5839524114747997,0.4010604346092949,1.1033422529809669,0.34786888534581184,0.636115995445882,0.7880529236675278,0.49318450211693926,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.44369749923271
33,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-1.15322903496782,-1.0042505638112416,-1.1576385523424098,-0.6782613115382202,-0.5984846009246854,-0.41570996681612915,-0.8703124515472797,-0.2135782747683019,0.5120128550889173,-0.9742812529427156,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.88605664769316
34,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,1.063078836908338,0.7891766539030196,1.3704790498634132,1.696891599780602,0.4010604633341284,1.4330368793484474,1.2844571298942005,1.2018629280024242,3.2741144628034213,1.7962313913633454,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,0.7139466263014123,0.9265340504278761,0.2570313072132563,7.49485002168009
35,CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,0.22559923563825143,-0.5564802012010729,-0.5302094335529126,0.055671692460719284,-0.5984843792301022,0.7077397633079867,-0.3552976552551499,-0.7209234077666264,-0.6039376480467775,0.024685601382473908,2.1107147163574758,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,2.2935867239317695,-0.398236386514195,0.2570313072132563,0.8362196261756845,0.6933580998330797,0.2570313072132563,7.4089353929735
36,C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,0.29301993743168014,2.7800686853072265,0.9640010914683819,1.553922239095689,3.338256827987018,1.710838342887436,0.2961539068888295,1.0740050419908862,2.0851544202923558,0.14947050500210068,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,6.40120949323688
37,C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,0.5341353486192812,0.2544121666292416,0.6513357676833273,1.4256742631797712,0.4010604378332794,1.5460209634617894,0.6641201080166874,1.2935104951182075,1.9880143882143295,0.55064260521992,2.1107147163574758,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,2.1762306435591126,-0.398236386514195,0.2570313072132563,-0.7530970835558306,0.7040124417705949,0.2570313072132563,7.33724216831843
38,CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,0.9020965870498371,0.35583287439794675,0.7528513039500586,1.5811488684080672,0.4010604436904922,1.5239578617485,0.8981361530850345,1.405262968520088,2.2113591104898607,0.9026749592192449,2.1107147163574758,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,1.854688591052413,-0.398236386514195,0.2570313072132563,-0.7530970835558306,0.8788258822708456,0.2570313072132563,7.0268721464003
39,CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,1.0411701974494252,0.7891766539030196,1.3704790498634132,1.6470882998701666,0.4010604633373067,1.3402196785242817,1.2844571298942005,1.2018629280024242,3.146612411231021,1.7939138391965233,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,0.7224717612663489,0.9256533615041407,0.2570313072132563,7.48148606012211
40,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.7271474211452956,1.2609840561428234,0.8301019883730751,1.0815680618510004,0.4010604738480603,0.5332819743283154,1.8207912868586749,1.2171534478282784,2.911638159264398,1.306256931676466,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,0.9282287782759149,0.2570313072132563,8.22184874961636
41,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,1.028324689496019,0.6756688476909244,1.0018274715443962,1.374224024975172,0.4010604594029485,1.2813912017995184,1.1625741133330165,1.0930293378848484,3.208818998771932,1.7810208635431877,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,0.6981576092156649,0.9257744444066615,0.2570313072132563,8.04575749056067
42,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,0.8437833662344708,0.6198736565110872,0.7658882854398862,0.8702227291829888,0.40114098560383643,2.0441730300074443,0.4710879092394209,0.5153145661527363,1.7559179565729222,0.5023942252194337,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,7.74472749489669
43,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,0.6481895208398618,0.27743909663425537,0.4694168972718526,0.4138058719298833,0.40106043819950243,1.0914117061990858,0.47445492476523227,0.5341495978314819,0.8558663929504201,0.539958944406933,-0.48607609080341996,1.167065817278262,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,9.0
44,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.9360175979413166,0.6838408511696827,0.8212375533053936,0.9268738115659341,0.4011409918295878,2.0452395508527426,0.5710779620927108,0.5904604611074199,1.8825957952660635,0.6493741476674713,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,7.67778070526608
45,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.9360175979413166,0.6838408511696827,0.8949678689691994,0.9815849517031641,0.4011409918295878,2.0563796763797004,0.5744449776185503,0.6092954927861655,1.8710034614819404,0.6493741476674713,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,7.82390874094432
46,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,1.1746874524975592,3.5149067600355495,1.99963001733274,1.4654403645339695,3.3382455211682935,2.349441364085274,0.7242490671953241,0.7443880997318049,2.2177870237628565,0.894499857619796,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.39794000867204
47,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,1.1746874524975592,3.5149067600355495,1.925899701668934,1.4095461325190166,3.3382455211682935,2.338364145016841,0.7208820516694846,0.7248643734211144,2.2293793575469794,0.894499857619796,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.30102999566398
48,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,1.0824532207907136,3.4509395653769537,1.8705504338034267,1.3494317469432364,3.3382455202324235,2.3372965078620953,0.6208919988161947,0.6497184784664386,2.102701518853863,0.7475199351717593,-0.48607609080341996,0.1503897699228829,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.39794000867204
49,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.7404237525467391,0.34140629129285094,0.52476616513736,0.4698959353654417,0.40106044134222163,1.0919456336026583,0.5744449776185503,0.6092954927861655,0.9825442316435669,0.6869388668549697,-0.48607609080341996,1.167065817278262,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,8.39794000867204
50,CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,0.7676828390915146,0.49631382803804025,-0.265986216544332,-0.3669458608502668,0.5885865223493625,-1.5644405611979622,0.6019256233833268,-0.29430179504369386,0.23347219421170354,0.9946066508037026,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,6.95860731484177
51,CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,0.6223306105011047,0.09901960971862654,-0.34181391250065174,-0.4201034879869991,-0.4106346460141704,-1.565969608622116,0.6019256233833268,-0.2943017950436863,0.1057929340954311,0.8304933962652313,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,6.61978875828839
52,CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,0.7280185714997182,0.002938059890686279,-0.20796748888210204,-0.2031979326263674,-0.5985470989951106,-1.49729704878212,0.6688473484149593,-0.034866464364698646,0.38486338715792656,0.9155615679710241,-0.48607609080341996,-0.8662862774324964,-0.39834256288976866,-0.2577147732660935,-0.48090407590813766,-0.398236386514195,0.2570313072132563,-0.7530970835558306,-1.0595407200444147,0.2570313072132563,6.24795155218056
